sub_id	list	species_code	Anthropogenic materials present? u=unsure (bad picture)   n=No  y=Yes	Picture orientation: t=top  b=bottom  s=side  t/s=top/side  b/s=bottom/side	Where are the AMs located? o=outer part of nest  l=lining  o/l=Both	attempt_id	sumphotos	user_id	loc_id	latitude	longitude	subnational1_code	height_m	substrate_code	habitat_code_1	habitat_code_2	proj_period_id	outcome_code_list	first_lay_dt	hatch_dt	fledge_dt	clutch_size_host_atleast	young_host_total_atleast	young_host_fledged_atleast	eggs_host_unh_atleast	obs_dt	eggs_host_atleast	eggs_host_atmost	young_host_live_atleast	young_host_live_atmost	young_host_dead_atleast	young_host_dead_atmost	nest_status_code	mgmt_activity_code_list	adult_activity_code_list	young_host_max_devel	eggs_parasite_atleast	eggs_parasite_atmost	young_parasite_live_atleast	young_parasite_live_atmost	young_parasite_dead_atleast	young_parasite_dead_atmost
S248492948		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	08JUN2025:08:38:00.000000	3		0		0		cn	no	aa	hy						
S248821726		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	10JUN2025:12:00:00.000000	3		0		0		cn	no	aa	hy						
S249491723	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/12/2fcac0f4-ac0c-4bc2.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/12/a5a2a57a-df17-4dca.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/12/c7d810ad-64f2-486e.jpeg	grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	12JUN2025:12:00:00.000000	0		3		0		cn	no	va	ny						
S250302071		grycat				A1946665	6	USER6180817	L46150686	39.482002	-76.894682	US-MD	0.91	busshr			NW_2025	f2	27MAY2025:00:00:00.000000	12JUN2025:00:00:00.000000		3	0	0	0	14JUN2025:12:00:00.000000	0		0		0		dn	no	no	no						
S244727446	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/05/30/IMG0735.jpeg	grycat				A1947973	2	USER1642133	L46403366	32.443522	-90.168599	US-MS	2.7432	busshr	NW-ry	NW-ry	NW_2025	s1	16MAY2025:00:00:00.000000	29MAY2025:00:00:00.000000	09JUN2025:00:00:00.000000	3	3	3	0	30MAY2025:00:00:00.000000	0		3		1	999999999	cn	no	aa	ny	0		0		0	
S246449110		grycat				A1947973	2	USER1642133	L46403366	32.443522	-90.168599	US-MS	2.7432	busshr	NW-ry	NW-ry	NW_2025	s1	16MAY2025:00:00:00.000000	29MAY2025:00:00:00.000000	09JUN2025:00:00:00.000000	3	3	3	0	03JUN2025:00:00:00.000000	0		1	999999999	1	999999999	cn	no	va	py	0		0		0	
S248939891	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/10/IMG0764.jpeg	grycat				A1947973	2	USER1642133	L46403366	32.443522	-90.168599	US-MS	2.7432	busshr	NW-ry	NW-ry	NW_2025	s1	16MAY2025:00:00:00.000000	29MAY2025:00:00:00.000000	09JUN2025:00:00:00.000000	3	3	3	0	10JUN2025:00:00:00.000000	0		0		0		cn	no	no	no	0		0		0	
S254143561	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/25/9cc65f27-bbd7-4b16.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/25/8d3ae982-0315-4416.jpeg	grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	25JUN2025:12:00:00.000000	0		0		0		in	nm	ba	no						
S254712835	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/27/0a4344cd-369c-4e60.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/27/23bd72e6-02e5-4e40.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/27/2dcb59b4-fdfa-4ec2.jpeg	grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	27JUN2025:12:00:00.000000	0		0		0		cn	no	ba	no	0		0		0	
S255357193		grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	29JUN2025:12:00:00.000000	1		0		0		cn	no	aa	no						
S255609043		grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	30JUN2025:12:00:00.000000	2		0		0		cn	no	aa	no						
S255968642		grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	01JUL2025:12:00:00.000000	3		0		0		cn	no	va	no						
S256229211	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/02/20f770b8-bcef-4434.jpeg, https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/02/0ed7594d-e5cb-487c.jpeg	grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	02JUL2025:12:00:00.000000	3		0		0		cn	no	aa	no						
S256542566		grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	03JUL2025:12:00:00.000000	3		0		0		cn	no	ra	no						
S257604718		grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	06JUL2025:12:00:00.000000	3		0		0		cn	no	ra	no						
S258783368		grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	10JUL2025:12:00:00.000000	3		0		0		cn	no	ra	no						
S259549469	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/13/fb269b4b-498e-4f85.jpeg	grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	13JUL2025:12:00:00.000000	2		1		0		cn	no	va	hy						
S259848968	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/14/49a31250-54ac-4261.jpeg	grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	14JUL2025:12:00:00.000000	1		2		0		cn	no	va	hy						
S260397973		grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	16JUL2025:12:00:00.000000	1		2		0		cn	no	aa	ny						
S261139294	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/19/78b255e2-bfb5-4076.jpeg	grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	19JUL2025:12:00:00.000000	1		2		0		cn	no	ra	py						
S262461433	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/24/92e22acb-af93-491a.jpeg	grycat				A1957870	11	USER5268030	L48470578	44.810116	-93.604227	US-MN	0.91	busshr			NW_2025	s1	29JUN2025:00:00:00.000000	13JUL2025:00:00:00.000000	24JUL2025:00:00:00.000000	3	2	2	1	24JUL2025:12:00:00.000000	1		0		0		cn	no	va	no						
S255722568	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/06/30/5f8e4ab1-9f3e-4e20.jpeg	grycat				A1959320	2	USER743781	L48830985	42.558117	-73.547109	US-NY	0.9144	busshr	NW-fw	NW-ry	NW_2025	f2		10JUL2025:00:00:00.000000		3				30JUN2025:12:00:00.000000	3		0		0		cn	no	va	no						
S256544376		grycat				A1959320	2	USER743781	L48830985	42.558117	-73.547109	US-NY	0.9144	busshr	NW-fw	NW-ry	NW_2025	f2		10JUL2025:00:00:00.000000		3				03JUL2025:12:00:00.000000	1	999999999	0		0		cn	no	ra	no						
S258392774		grycat				A1959320	2	USER743781	L48830985	42.558117	-73.547109	US-NY	0.9144	busshr	NW-fw	NW-ry	NW_2025	f2		10JUL2025:00:00:00.000000		3				09JUL2025:12:00:00.000000	1	999999999	0		0		cn	no	ra	no						
S258640679	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/10/fa74118d-9aa2-44f0.jpeg	grycat				A1959320	2	USER743781	L48830985	42.558117	-73.547109	US-NY	0.9144	busshr	NW-fw	NW-ry	NW_2025	f2		10JUL2025:00:00:00.000000		3				10JUL2025:12:00:00.000000	1		2		0		cn	no	no	ny						
S259202288		grycat				A1959320	2	USER743781	L48830985	42.558117	-73.547109	US-NY	0.9144	busshr	NW-fw	NW-ry	NW_2025	f2		10JUL2025:00:00:00.000000		3				11JUL2025:12:00:00.000000	1	999999999	1	999999999	0		cn	no	ra							
S259202615		grycat				A1959320	2	USER743781	L48830985	42.558117	-73.547109	US-NY	0.9144	busshr	NW-fw	NW-ry	NW_2025	f2		10JUL2025:00:00:00.000000		3				12JUL2025:12:00:00.000000	0		0		0		cn	no	no	no						
S256545761	https://citsci-nw-data-prod.s3.amazonaws.com/photos/visits/2025/07/02/IMG2029.jpg	grycat				A1959961	1	USER1722704	L49009369	44.997439	-93.240266	US-MN	1.2192	busshr	NW-ry	NW-ry	NW_2025	f3	29JUN2025:00:00:00.000000			3	0	0	3	02JUL2025:00:00:00.000000	2		0		0		an	no	va	no	0		0		0	
S256546653		grycat				A1959961	1	USER1722704	L49009369	44.997439	-93.240266	US-MN	1.2192	busshr	NW-ry	NW-ry	NW_2025	f3	29JUN2025:00:00:00.000000			3	0	0	3	03JUL2025:00:00:00.000000	2		0		0		cn	no	aa	no	0		0		0	
S257806728		grycat				A1959961	1	USER1722704	L49009369	44.997439	-93.240266	US-MN	1.2192	busshr	NW-ry	NW-ry	NW_2025	f3	29JUN2025:00:00:00.000000			3	0	0	3	06JUL2025:00:00:00.000000	3		0		0		cn	no	aa	no	0		0		0	
S259909673		grycat				A1959961	1	USER1722704	L49009369	44.997439	-93.240266	US-MN	1.2192	busshr	NW-ry	NW-ry	NW_2025	f3	29JUN2025:00:00:00.000000			3	0	0	3	11JUL2025:00:00:00.000000	0		0		0		dn	no	no	no	0		0		0	
																																										
					No. of nests with pics and success data																																					
					54																																					
